ApprovalID,ReportID,StepOrder,StepName,ApproverID,ApproverName,Decision,DecisionTimestamp,Comment,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
APR-1434,0d7c1310-c09b-40f3-bcd8-78a3e552a738,1.0,Manager,manager_a56c0a56@example.com,Michael Smith,APPROVE,2023-11-12T11:00:00,,C001,2024-10-15,GBP,ITEM-1434,CC100,400000,JNL-PERSONAL,SA,50,PC03,1822.18,Example various effort everything institution power study.,0.0,1822.18,2025,2024-11-21,0.9575,C,2024-10-30,SAP,PURCHASE,APAC_LEDGER
APR-1435,0d7c1310-c09b-40f3-bcd8-78a3e552a738,2.0,Finance_Recon,finance_78202426@example.com,David Robinson,APPROVE,2023-11-14T16:00:00,Finance reconciliation completed,C001,2025-09-16,EUR,ITEM-1435,CC100,500000,JNL-EXPERT,DR,50,PC02,2428.7,Increase student power dark night.,2428.7,0.0,2025,2025-08-04,1.0171,B,2024-12-02,WORKDAY,EXPENSE,CORP_LEDGER
APR-1436,0d7d554a-04bc-4132-b0c7-64bebeae92fa,1.0,Manager,manager_ebf6dd32@example.com,Sarah Sandoval,APPROVE,2024-09-22T16:00:00,,C003,2025-03-22,INR,ITEM-1436,CC100,600000,JNL-REPRESENT,SA,50,PC02,1865.99,Win five public for artist role.,0.0,1865.99,2025,2025-07-25,1.4593,C,2024-12-13,WORKDAY,TRAVEL,CORP_LEDGER
APR-1437,0d7d554a-04bc-4132-b0c7-64bebeae92fa,2.0,Finance_Recon,finance_b9163357@example.com,Toni Whitaker,APPROVE,2024-09-26T15:00:00,Finance reconciliation completed,C002,2024-12-24,EUR,ITEM-1437,CC300,400000,JNL-EVERYONE,DR,50,PC01,2955.04,Expert near try red will perform bad west.,2955.04,0.0,2025,2025-03-25,1.075,B,2025-02-25,SAP,TRAVEL,APAC_LEDGER
APR-1438,0d80d2f0-231e-4855-b0e3-ad5a1964e806,1.0,Manager,manager_5c39b57d@example.com,Rebecca Richard,APPROVE,2024-12-23T00:00:00,,C003,2024-11-12,INR,ITEM-1438,CC100,500000,JNL-WHATEVER,KR,50,PC01,4833.02,Wear popular billion not possible say.,0.0,4833.02,2025,2025-03-15,0.9514,C,2025-04-07,WORKDAY,EXPENSE,CORP_LEDGER
APR-1439,0d80d2f0-231e-4855-b0e3-ad5a1964e806,2.0,Finance,finance_b0d18df1@example.com,Mary Anderson,APPROVE,2024-12-26T14:00:00,,C001,2025-05-29,USD,ITEM-1439,CC200,500000,JNL-MINUTE,DR,50,PC03,3842.84,Commercial building half factor mention.,3842.84,0.0,2025,2025-05-06,1.2735,C,2025-06-15,CONCUR,EXPENSE,CORP_LEDGER
APR-1440,0d80d2f0-231e-4855-b0e3-ad5a1964e806,3.0,Finance_Recon,finance_7dffe27d@example.com,Jason Chaney,APPROVE,2024-12-29T23:00:00,Finance reconciliation completed,C003,2025-06-28,USD,ITEM-1440,CC300,500000,JNL-SEEM,DR,50,PC03,704.12,Voice anything financial marriage green tough thousand.,0.0,704.12,2025,2024-10-22,1.2548,B,2024-10-19,WORKDAY,PURCHASE,CORP_LEDGER
APR-1441,0d928b52-5a06-416f-83cd-61c2198ed8c4,1.0,Manager,manager_8e8c71d8@example.com,Albert Ibarra,APPROVE,2025-03-24T05:00:00,,C003,2025-06-11,EUR,ITEM-1441,CC100,600000,JNL-CATCH,DR,40,PC02,289.43,On debate across.,289.43,0.0,2025,2024-09-20,1.3884,M,2025-05-12,CONCUR,PURCHASE,APAC_LEDGER
APR-1442,0d928b52-5a06-416f-83cd-61c2198ed8c4,2.0,Finance_Recon,finance_2cba1bc6@example.com,Stephanie Johnson,APPROVE,2025-03-26T03:00:00,Finance reconciliation completed,C002,2024-10-19,EUR,ITEM-1442,CC200,600000,JNL-CHURCH,SA,50,PC02,2818.77,Summer all easy sell dog fill.,0.0,2818.77,2025,2025-02-04,1.2198,B,2025-07-02,WORKDAY,TRAVEL,APAC_LEDGER
APR-1443,0da0801f-d4b7-4de1-9563-39528ffd3099,1.0,Manager,manager_1d2d1771@example.com,Barbara Walker,APPROVE,2025-09-16T10:00:00,,C002,2024-10-05,USD,ITEM-1443,CC100,600000,JNL-HOSPITAL,DR,50,PC03,3996.78,Evening practice offer suffer view mother shake number.,3996.78,0.0,2025,2025-07-18,1.0389,M,2024-12-10,WORKDAY,TRAVEL,CORP_LEDGER
APR-1444,0da0801f-d4b7-4de1-9563-39528ffd3099,2.0,Finance,finance_c8ee46bf@example.com,Anthony Rich,APPROVE,2025-09-23T08:00:00,,C002,2025-08-26,EUR,ITEM-1444,CC300,400000,JNL-AUTHORITY,KR,50,PC02,1602.21,Sing second center rock attorney happen.,0.0,1602.21,2025,2024-09-29,1.1045,M,2024-11-23,SAP,TRAVEL,APAC_LEDGER
APR-1445,0da0801f-d4b7-4de1-9563-39528ffd3099,3.0,Finance_Recon,finance_da78f4c5@example.com,Kaylee Caldwell,APPROVE,2025-09-25T22:00:00,Finance reconciliation completed,C001,2025-05-31,GBP,ITEM-1445,CC100,500000,JNL-SONG,DR,40,PC03,3902.71,Rate bad spring defense officer fund.,3902.71,0.0,2025,2024-09-23,1.0098,C,2025-01-21,SAP,TRAVEL,CORP_LEDGER
APR-1446,0da503cc-99b2-45a3-9695-fbd85bfb42e0,1.0,Manager,manager_f23e9a06@example.com,Jim Skinner,APPROVE,2024-04-14T00:00:00,,C001,2024-12-06,EUR,ITEM-1446,CC300,400000,JNL-SIGNIFICANT,KR,50,PC03,2322.15,Expert sometimes stuff seven song message play.,0.0,2322.15,2025,2025-06-09,1.0997,M,2025-03-17,CONCUR,PURCHASE,APAC_LEDGER
APR-1447,0da503cc-99b2-45a3-9695-fbd85bfb42e0,2.0,Finance,finance_c81a5f0f@example.com,Rachael Meza,APPROVE,2024-04-19T03:00:00,,C003,2025-04-11,EUR,ITEM-1447,CC300,600000,JNL-REFLECT,DR,40,PC03,1827.55,Service affect less cultural series no.,1827.55,0.0,2025,2024-12-05,0.783,B,2025-08-25,SAP,EXPENSE,CORP_LEDGER
APR-1448,0da503cc-99b2-45a3-9695-fbd85bfb42e0,3.0,Finance_Recon,finance_81dec9db@example.com,Mark Pitts,APPROVE,2024-04-20T20:00:00,Finance reconciliation completed,C002,2025-06-21,INR,ITEM-1448,CC300,400000,JNL-SPEND,DR,50,PC03,4516.67,Daughter view wish artist.,0.0,4516.67,2025,2025-02-21,0.7012,C,2025-06-13,WORKDAY,PURCHASE,CORP_LEDGER
APR-1449,0da7a9f6-2801-4e63-8575-a7c9994a7522,1.0,Manager,manager_ba751921@example.com,Jeremy Hunter,APPROVE,2024-01-20T01:00:00,,C003,2025-09-08,GBP,ITEM-1449,CC300,400000,JNL-MONEY,SA,50,PC01,4953.06,International inside vote move history bit outside.,4953.06,0.0,2025,2025-06-15,0.7432,B,2025-03-12,SAP,PURCHASE,CORP_LEDGER
APR-1450,0da7a9f6-2801-4e63-8575-a7c9994a7522,2.0,DeptHead,depthead_277fecc6@example.com,Felicia Taylor,APPROVE,2024-01-25T01:00:00,,C001,2025-03-24,INR,ITEM-1450,CC200,500000,JNL-BLOOD,SA,40,PC01,680.53,Game general financial million forget continue century.,0.0,680.53,2025,2024-12-29,0.9583,C,2025-03-06,CONCUR,TRAVEL,CORP_LEDGER
APR-1451,0da7a9f6-2801-4e63-8575-a7c9994a7522,3.0,Finance,finance_f83a1bce@example.com,Randy Sanchez,REJECT,2024-01-31T14:00:00,,C001,2024-10-30,GBP,ITEM-1451,CC200,600000,JNL-DECIDE,DR,50,PC01,2881.34,My cut subject accept offer.,2881.34,0.0,2025,2025-06-15,0.8086,M,2025-02-05,CONCUR,TRAVEL,CORP_LEDGER
APR-1452,0dab6b78-c137-4740-b3f3-5f73bd461880,1.0,Manager,manager_4968fdf2@example.com,Angela Watson,APPROVE,2024-05-21T02:00:00,,C003,2025-07-22,USD,ITEM-1452,CC200,600000,JNL-STATEMENT,DR,40,PC02,3220.32,Senior discussion effect city others.,0.0,3220.32,2025,2025-04-28,1.3399,B,2025-03-17,WORKDAY,EXPENSE,CORP_LEDGER
APR-1453,0dab6b78-c137-4740-b3f3-5f73bd461880,2.0,Finance,finance_a1230193@example.com,Brittany Molina,APPROVE,2024-05-26T08:00:00,,C002,2025-07-22,USD,ITEM-1453,CC300,400000,JNL-NIGHT,SA,40,PC03,423.8,Consumer mean stand maybe lawyer yeah early.,423.8,0.0,2025,2025-05-20,0.9921,B,2025-07-25,WORKDAY,TRAVEL,APAC_LEDGER
APR-1454,0dab6b78-c137-4740-b3f3-5f73bd461880,3.0,Finance_Recon,finance_235398a6@example.com,Jennifer Ortiz,APPROVE,2024-05-28T11:00:00,Finance reconciliation completed,C003,2025-06-18,USD,ITEM-1454,CC300,500000,JNL-LATE,DR,50,PC01,2519.96,True exist set western left garden garden.,0.0,2519.96,2025,2024-09-23,1.1265,B,2025-04-26,SAP,EXPENSE,CORP_LEDGER
APR-1455,0db3a920-8324-4569-96eb-fcbf7a3403e8,1.0,Manager,manager_8422c0cf@example.com,Heidi Johnson,APPROVE,2024-08-06T19:00:00,,C003,2025-01-01,GBP,ITEM-1455,CC300,600000,JNL-HAPPEN,SA,50,PC01,3069.65,Within answer understand thought so analysis.,3069.65,0.0,2025,2025-06-20,0.7912,M,2025-03-29,CONCUR,PURCHASE,CORP_LEDGER
APR-1456,0db3a920-8324-4569-96eb-fcbf7a3403e8,2.0,Finance,finance_b7b651ee@example.com,Terri Miller,APPROVE,2024-08-09T11:00:00,,C002,2025-03-26,INR,ITEM-1456,CC200,500000,JNL-SEASON,SA,40,PC02,4500.1,Sort rock avoid style office result.,0.0,4500.1,2025,2025-05-26,0.8041,C,2025-06-25,SAP,TRAVEL,APAC_LEDGER
APR-1457,0db3a920-8324-4569-96eb-fcbf7a3403e8,3.0,Finance_Recon,finance_c5ba36af@example.com,Antonio Malone,APPROVE,2024-08-10T17:00:00,Finance reconciliation completed,C002,2024-09-25,EUR,ITEM-1457,CC200,400000,JNL-MAJORITY,DR,40,PC03,319.75,Strategy serious power image church on together.,319.75,0.0,2025,2024-12-24,0.9058,M,2025-03-11,WORKDAY,EXPENSE,CORP_LEDGER
APR-1458,0db8b212-7d82-4198-a4fd-dd7b9cee22f0,1.0,Manager,manager_26a4cbef@example.com,Amy Welch,APPROVE,2024-09-26T04:00:00,,C003,2025-05-12,USD,ITEM-1458,CC300,500000,JNL-CERTAIN,KR,50,PC03,1936.92,Contain shake kitchen.,0.0,1936.92,2025,2024-11-04,1.1242,B,2025-06-05,SAP,TRAVEL,CORP_LEDGER
APR-1459,0db8b212-7d82-4198-a4fd-dd7b9cee22f0,2.0,Finance_Recon,finance_e0354d75@example.com,Elizabeth Morales,APPROVE,2024-09-29T17:00:00,Finance reconciliation completed,C001,2025-07-09,GBP,ITEM-1459,CC300,500000,JNL-MONEY,SA,50,PC03,879.39,He very he wide once.,879.39,0.0,2025,2024-10-08,1.1438,B,2025-05-28,CONCUR,PURCHASE,CORP_LEDGER
APR-1460,0db91cb7-7c9d-4a8d-b9cb-ba64856c1a7f,1.0,Manager,manager_dfa0bc17@example.com,Patrick Blankenship,APPROVE,2025-09-18T03:00:00,,C002,2024-11-14,EUR,ITEM-1460,CC100,400000,JNL-FALL,SA,40,PC03,1280.54,Allow ground who state rule west.,0.0,1280.54,2025,2025-08-19,0.9731,C,2025-08-06,SAP,TRAVEL,APAC_LEDGER
APR-1461,0db91cb7-7c9d-4a8d-b9cb-ba64856c1a7f,2.0,Finance,finance_e67410de@example.com,Tami Graves,REJECT,2025-09-23T20:00:00,,C001,2025-03-03,USD,ITEM-1461,CC200,500000,JNL-SURFACE,KR,40,PC03,3265.36,Water expect look bar agent.,3265.36,0.0,2025,2025-01-07,1.258,M,2025-04-05,CONCUR,EXPENSE,APAC_LEDGER
APR-1462,0dba2379-c8ed-43f4-9139-fcdfb6dec439,1.0,Manager,manager_e3386d52@example.com,Rachel Pearson,APPROVE,2024-03-20T02:00:00,,C002,2025-08-02,EUR,ITEM-1462,CC100,500000,JNL-OPPORTUNITY,KR,40,PC03,3281.81,Chair fish water boy special goal author.,0.0,3281.81,2025,2024-10-08,0.9047,B,2024-11-18,WORKDAY,TRAVEL,APAC_LEDGER
APR-1463,0dba2379-c8ed-43f4-9139-fcdfb6dec439,2.0,Finance,finance_cfd42949@example.com,Jennifer Gonzalez,APPROVE,2024-03-25T04:00:00,,C003,2025-03-27,GBP,ITEM-1463,CC300,400000,JNL-GROUND,KR,40,PC01,71.19,One able memory against company every lawyer.,71.19,0.0,2025,2024-10-26,1.1657,C,2025-02-09,WORKDAY,PURCHASE,APAC_LEDGER
APR-1464,0dba2379-c8ed-43f4-9139-fcdfb6dec439,3.0,Finance_Recon,finance_89953dd1@example.com,Neil Singh,APPROVE,2024-03-30T00:00:00,Finance reconciliation completed,C003,2024-09-18,EUR,ITEM-1464,CC300,400000,JNL-TAX,KR,40,PC01,3362.18,Building loss rate use close reflect.,0.0,3362.18,2025,2025-05-18,1.3505,B,2025-06-14,WORKDAY,PURCHASE,CORP_LEDGER
APR-1465,0dd58981-a1fa-4934-8ea2-7a0c4cc836d3,1.0,Manager,manager_8a713a73@example.com,Brandon Arnold,APPROVE,2024-05-12T01:00:00,,C001,2024-11-20,EUR,ITEM-1465,CC300,600000,JNL-LIST,DR,40,PC02,1306.54,Avoid bag with get away.,1306.54,0.0,2025,2025-06-21,0.8011,C,2025-04-28,SAP,TRAVEL,APAC_LEDGER
APR-1466,0dd58981-a1fa-4934-8ea2-7a0c4cc836d3,2.0,Finance,finance_a2bc491e@example.com,Alexis Hogan,APPROVE,2024-05-14T20:00:00,,C003,2024-10-07,GBP,ITEM-1466,CC300,500000,JNL-ITS,DR,50,PC02,2184.99,Accept story while what same glass action leave.,0.0,2184.99,2025,2025-06-01,1.1136,B,2025-04-03,SAP,PURCHASE,APAC_LEDGER
APR-1467,0dd58981-a1fa-4934-8ea2-7a0c4cc836d3,3.0,Finance_Recon,finance_d50cf57e@example.com,Molly Benitez,APPROVE,2024-05-17T21:00:00,Finance reconciliation completed,C002,2024-11-05,INR,ITEM-1467,CC300,600000,JNL-MARKET,KR,40,PC03,4441.0,Argue trouble tonight Democrat.,4441.0,0.0,2025,2025-03-05,0.716,B,2025-09-10,WORKDAY,PURCHASE,CORP_LEDGER
APR-1468,0dd929a5-4867-483e-80cd-45f313e2fdf0,1.0,Manager,manager_d7720330@example.com,Mark Gomez,APPROVE,2025-02-04T22:00:00,,C001,2025-08-16,USD,ITEM-1468,CC100,600000,JNL-HARD,KR,40,PC02,3911.9,Small small certain both unit popular single.,0.0,3911.9,2025,2024-10-21,1.1802,B,2024-09-29,CONCUR,EXPENSE,APAC_LEDGER
APR-1469,0dd929a5-4867-483e-80cd-45f313e2fdf0,2.0,Finance,finance_f0fbdb65@example.com,Edward Doyle,APPROVE,2025-02-07T10:00:00,,C001,2025-06-11,INR,ITEM-1469,CC200,600000,JNL-FILL,KR,50,PC03,4771.08,Cost career but fish consider.,4771.08,0.0,2025,2025-03-17,0.8867,C,2024-12-13,CONCUR,PURCHASE,APAC_LEDGER
APR-1470,0dd929a5-4867-483e-80cd-45f313e2fdf0,3.0,Finance_Recon,finance_3c70dfca@example.com,Virginia Cunningham,APPROVE,2025-02-08T01:00:00,Finance reconciliation completed,C003,2025-01-10,GBP,ITEM-1470,CC200,500000,JNL-SOCIETY,SA,40,PC02,2725.88,Hold full find example after author.,0.0,2725.88,2025,2025-02-12,1.0395,C,2025-04-02,CONCUR,EXPENSE,CORP_LEDGER
APR-1471,0dda3613-6223-47b2-87e6-03acc9000a41,1.0,Manager,manager_aa5f8dfc@example.com,Linda Bell,APPROVE,2024-08-18T13:00:00,,C002,2025-01-01,GBP,ITEM-1471,CC300,600000,JNL-THROW,DR,50,PC02,1843.25,So use only president base.,1843.25,0.0,2025,2025-07-10,1.4864,B,2024-12-18,SAP,EXPENSE,CORP_LEDGER
APR-1472,0dda3613-6223-47b2-87e6-03acc9000a41,2.0,Finance_Recon,finance_d0a90840@example.com,Megan Klein,APPROVE,2024-08-18T14:00:00,Finance reconciliation completed,C002,2024-10-08,EUR,ITEM-1472,CC200,600000,JNL-NEED,DR,40,PC03,4643.5,Window draw hundred ahead.,0.0,4643.5,2025,2025-02-06,0.723,M,2024-12-06,SAP,EXPENSE,APAC_LEDGER
APR-1473,0de16129-f348-44b1-97eb-e56d1a5b9cd7,1.0,Manager,manager_1af026df@example.com,Kevin Carson,APPROVE,2025-03-22T16:00:00,,C001,2024-10-02,EUR,ITEM-1473,CC200,400000,JNL-CONGRESS,DR,50,PC02,2294.25,Owner already significant statement despite arrive.,2294.25,0.0,2025,2024-11-18,1.3056,B,2025-01-12,CONCUR,TRAVEL,CORP_LEDGER
APR-1474,0de16129-f348-44b1-97eb-e56d1a5b9cd7,2.0,Finance,finance_25848385@example.com,Sandra Miller,APPROVE,2025-03-26T08:00:00,,C001,2024-11-06,INR,ITEM-1474,CC100,500000,JNL-YES,SA,50,PC03,3431.66,Particular Democrat job cup force pass kind.,0.0,3431.66,2025,2024-09-24,0.7563,M,2025-01-03,SAP,PURCHASE,APAC_LEDGER
APR-1475,0de16129-f348-44b1-97eb-e56d1a5b9cd7,3.0,Finance_Recon,finance_214bd473@example.com,Jeremy Wood,APPROVE,2025-03-29T11:00:00,Finance reconciliation completed,C002,2024-10-24,GBP,ITEM-1475,CC300,500000,JNL-OF,KR,40,PC01,1289.06,Career go stay policy under bring.,1289.06,0.0,2025,2025-03-17,1.4264,B,2024-10-16,SAP,PURCHASE,APAC_LEDGER
APR-1476,0deb46d5-8431-4e76-9c91-cb8f6265829e,1.0,Manager,manager_8f188e72@example.com,Jennifer Baker,APPROVE,2025-06-09T20:00:00,,C003,2025-07-28,EUR,ITEM-1476,CC100,600000,JNL-GAS,SA,50,PC01,4944.83,Then can model.,0.0,4944.83,2025,2024-09-22,0.7175,B,2025-06-08,WORKDAY,EXPENSE,APAC_LEDGER
APR-1477,0deb46d5-8431-4e76-9c91-cb8f6265829e,2.0,Finance_Recon,finance_ff1b654d@example.com,Timothy Burns,APPROVE,2025-06-13T13:00:00,Finance reconciliation completed,C001,2024-12-28,GBP,ITEM-1477,CC100,600000,JNL-WHEN,KR,40,PC03,4754.09,Talk scientist yard its partner.,4754.09,0.0,2025,2025-04-15,1.2496,C,2024-11-30,CONCUR,EXPENSE,CORP_LEDGER
APR-1479,0debc1a9-b806-4a01-91ca-954b5c2943e5,1.1,Manager_RESUBMIT,manager_29b01062@example.com,Cameron Dawson,RESUBMITTED,2023-11-23T08:00:00,Resubmitted by owner after additional docs,C001,2025-03-23,EUR,ITEM-1478,CC300,400000,JNL-SEA,SA,40,PC02,2796.27,All gun health trouble.,0.0,2796.27,2025,2024-10-01,1.1631,M,2025-02-02,CONCUR,TRAVEL,CORP_LEDGER
APR-1479,0debc1a9-b806-4a01-91ca-954b5c2943e5,1.0,Manager,manager_29b01062@example.com,Cameron Dawson,APPROVE,2023-11-26T08:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C001,2025-03-06,USD,ITEM-1479,CC100,600000,JNL-LAST,KR,50,PC02,4124.67,Agency enough stock environment local say imagine.,4124.67,0.0,2025,2024-10-18,1.4079,B,2024-12-05,SAP,TRAVEL,CORP_LEDGER
APR-1480,0debc1a9-b806-4a01-91ca-954b5c2943e5,2.0,Finance,finance_83601fb5@example.com,Bailey Lewis,APPROVE,2023-12-02T11:00:00,,C001,2024-10-21,EUR,ITEM-1480,CC100,600000,JNL-SIGNIFICANT,DR,50,PC03,3156.45,Able the treatment we it require language community.,0.0,3156.45,2025,2024-10-03,1.005,C,2025-04-17,WORKDAY,EXPENSE,APAC_LEDGER
APR-1481,0debc1a9-b806-4a01-91ca-954b5c2943e5,3.0,Finance_Recon,finance_2826a561@example.com,Jaclyn Crane,APPROVE,2023-12-06T23:00:00,Finance reconciliation completed,C003,2024-09-22,USD,ITEM-1481,CC100,600000,JNL-AMONG,KR,40,PC02,4962.7,Support hope part part treatment.,4962.7,0.0,2025,2024-09-24,0.745,B,2024-10-19,SAP,EXPENSE,APAC_LEDGER
APR-1482,0df9732e-ee6f-43dd-82b6-909835ae427f,1.0,Manager,manager_1c3efda4@example.com,Kenneth Williams,APPROVE,2024-07-04T18:00:00,,C002,2025-05-06,INR,ITEM-1482,CC200,400000,JNL-CASE,KR,50,PC03,1808.83,Control inside take because.,0.0,1808.83,2025,2025-02-05,1.1435,C,2024-10-23,CONCUR,TRAVEL,CORP_LEDGER
APR-1483,0df9732e-ee6f-43dd-82b6-909835ae427f,2.0,Finance_Recon,finance_4e0f89b9@example.com,Elizabeth Tucker PhD,APPROVE,2024-07-09T16:00:00,Finance reconciliation completed,C002,2025-01-26,USD,ITEM-1483,CC200,500000,JNL-WONDER,KR,40,PC03,4937.3,Fact purpose when yeah student least night.,4937.3,0.0,2025,2025-07-21,0.7321,B,2025-01-26,CONCUR,EXPENSE,APAC_LEDGER
APR-1484,0dfd4a9d-4a09-4d8f-9b02-8d5916d0af04,1.0,Manager,manager_6bf843df@example.com,Steven Small,APPROVE,2025-02-26T03:00:00,,C001,2025-02-10,INR,ITEM-1484,CC200,500000,JNL-INVESTMENT,KR,40,PC03,2378.73,Structure our wind.,0.0,2378.73,2025,2024-11-02,1.4338,M,2024-10-26,SAP,PURCHASE,APAC_LEDGER
APR-1485,0dfd4a9d-4a09-4d8f-9b02-8d5916d0af04,2.0,Finance,finance_bd5a6112@example.com,Bryan Bailey PhD,APPROVE,2025-03-04T13:00:00,,C003,2024-11-22,INR,ITEM-1485,CC300,400000,JNL-TOGETHER,KR,50,PC01,79.85,Senior several heavy argue child can paper.,79.85,0.0,2025,2025-01-25,0.8101,M,2025-02-17,CONCUR,EXPENSE,APAC_LEDGER
APR-1486,0dfd4a9d-4a09-4d8f-9b02-8d5916d0af04,3.0,Finance_Recon,finance_4f489f45@example.com,Stephanie Harrington,APPROVE,2025-03-08T22:00:00,Finance reconciliation completed,C002,2024-12-10,INR,ITEM-1486,CC300,500000,JNL-RESULT,DR,50,PC03,822.05,Report beat physical sing sport.,0.0,822.05,2025,2025-05-12,0.9842,C,2025-07-03,WORKDAY,TRAVEL,APAC_LEDGER
APR-1487,0dffa2e8-6ec5-4225-8fc6-593b7f2af14b,1.0,Manager,manager_d56c478f@example.com,Pamela Wagner,APPROVE,2025-06-19T19:00:00,,C002,2024-10-17,INR,ITEM-1487,CC300,400000,JNL-COLOR,DR,50,PC02,3446.16,Word until certain cultural officer.,3446.16,0.0,2025,2024-09-23,1.0157,C,2024-12-25,CONCUR,PURCHASE,CORP_LEDGER
APR-1488,0dffa2e8-6ec5-4225-8fc6-593b7f2af14b,2.0,Finance,finance_aacefa98@example.com,Sean Nguyen,APPROVE,2025-06-21T22:00:00,,C003,2025-02-22,USD,ITEM-1488,CC300,400000,JNL-MYSELF,SA,50,PC02,2390.85,Such sometimes direction.,0.0,2390.85,2025,2025-04-16,0.899,B,2024-10-10,WORKDAY,PURCHASE,APAC_LEDGER
APR-1489,0dffa2e8-6ec5-4225-8fc6-593b7f2af14b,3.0,Finance_Recon,finance_9fa38f4b@example.com,David Foster,APPROVE,2025-06-23T15:00:00,Finance reconciliation completed,C003,2025-08-21,USD,ITEM-1489,CC200,500000,JNL-LAST,KR,40,PC03,70.41,Scene western computer however wait Mr.,70.41,0.0,2025,2024-09-30,1.3773,C,2025-02-13,SAP,EXPENSE,CORP_LEDGER
APR-1491,0dffbe48-b575-4071-b007-2d7409bc1ae3,1.1,Manager_RESUBMIT,manager_aba23511@example.com,Nancy Brewer,RESUBMITTED,2024-07-03T15:00:00,Resubmitted by owner after additional docs,C001,2025-02-14,EUR,ITEM-1490,CC100,600000,JNL-MAKE,DR,40,PC01,2495.76,Ball might want behind away imagine.,0.0,2495.76,2025,2025-06-26,1.258,M,2025-07-28,CONCUR,EXPENSE,APAC_LEDGER
APR-1491,0dffbe48-b575-4071-b007-2d7409bc1ae3,1.0,Manager,manager_aba23511@example.com,Nancy Brewer,APPROVE,2024-07-05T15:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C003,2024-11-15,EUR,ITEM-1491,CC200,400000,JNL-KNOW,SA,40,PC03,1803.26,Word determine light artist who social.,1803.26,0.0,2025,2024-12-21,0.8994,M,2025-03-13,WORKDAY,TRAVEL,CORP_LEDGER
APR-1492,0dffbe48-b575-4071-b007-2d7409bc1ae3,2.0,Finance,finance_06598f83@example.com,Rebecca Zimmerman,APPROVE,2024-07-08T08:00:00,,C001,2025-08-30,EUR,ITEM-1492,CC100,500000,JNL-TEN,DR,50,PC02,4824.51,Before mention message air politics.,0.0,4824.51,2025,2025-03-13,1.3515,C,2025-02-18,WORKDAY,EXPENSE,APAC_LEDGER
APR-1493,0dffbe48-b575-4071-b007-2d7409bc1ae3,3.0,Finance_Recon,finance_a4d78f64@example.com,Cheryl Montgomery,APPROVE,2024-07-13T07:00:00,Finance reconciliation completed,C002,2025-02-17,USD,ITEM-1493,CC100,500000,JNL-AGENT,KR,50,PC03,2254.77,Miss skin the glass rock century door.,2254.77,0.0,2025,2025-04-03,0.8041,M,2024-11-22,SAP,EXPENSE,CORP_LEDGER
APR-1494,0e06c4fa-ffe0-40df-bacf-da652e2e8bf1,1.0,Manager,manager_f5112438@example.com,Chelsey Alvarez,APPROVE,2025-03-18T19:00:00,,C003,2025-03-21,USD,ITEM-1494,CC200,400000,JNL-ATTORNEY,KR,50,PC03,1423.26,Eight guess data.,0.0,1423.26,2025,2025-04-12,1.182,M,2024-11-28,WORKDAY,PURCHASE,APAC_LEDGER
APR-1495,0e06c4fa-ffe0-40df-bacf-da652e2e8bf1,2.0,DeptHead,depthead_a8835c66@example.com,Catherine Smith,APPROVE,2025-03-25T09:00:00,,C003,2024-11-04,USD,ITEM-1495,CC200,400000,JNL-FORGET,DR,50,PC02,2372.18,Dark require kid couple parent tax executive.,2372.18,0.0,2025,2025-02-23,1.0243,B,2025-09-01,CONCUR,TRAVEL,CORP_LEDGER
APR-1496,0e06c4fa-ffe0-40df-bacf-da652e2e8bf1,3.0,Finance,finance_d4669984@example.com,Stacy Wallace,APPROVE,2025-03-31T12:00:00,,C003,2024-11-27,INR,ITEM-1496,CC100,400000,JNL-AGO,SA,40,PC03,2948.85,Tough top green stop exist wind almost.,0.0,2948.85,2025,2025-06-09,1.3289,B,2025-02-28,CONCUR,PURCHASE,CORP_LEDGER
APR-1497,0e06c4fa-ffe0-40df-bacf-da652e2e8bf1,4.0,Finance_Recon,finance_5207c6cc@example.com,Andrew Atkins,APPROVE,2025-04-03T01:00:00,Finance reconciliation completed,C003,2025-01-06,INR,ITEM-1497,CC200,500000,JNL-LEAD,DR,40,PC03,729.54,East way federal recognize morning ground.,729.54,0.0,2025,2025-05-12,0.7202,M,2025-07-18,SAP,TRAVEL,APAC_LEDGER
APR-1498,0e1828ab-8afd-4d7f-a2fe-0dfca12ab71b,1.0,Manager,manager_2e35c5c8@example.com,Scott Stewart,APPROVE,2025-06-25T16:00:00,,C003,2024-09-21,EUR,ITEM-1498,CC300,500000,JNL-SUGGEST,SA,40,PC03,3727.74,Can sing writer beyond economic maintain.,0.0,3727.74,2025,2025-05-04,1.0568,C,2024-12-06,SAP,PURCHASE,APAC_LEDGER
